,b,h,d,d',L,l,a,fck,As,fy,As',fy',carbon,PBO,glass,CFRP,basalt,ff,Af,layer,mesh(long),mesh(lat),type
55,-0.6,-1.15,-1.0791616766467065,-0.7804878048780488,-0.6792452830188679,-0.75,-1.25,0.7152706469121313,-145.00000000000824,1.0095387021110227,-0.6397199236155315,-0.9345794392523364,1.0,0.0,0.0,0.0,0.0,0.5633759902498476,-0.5080551015643242,-0.5,0.0,0.0,0.0
56,0.0,0.0,0.0,0.21951219512195122,0.0,0.0,0.0,0.0,1571.0000000000894,-0.24143862392494203,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8375990249847654,-0.17837964043894478,0.0,1.4285714285714286,0.4166666666666667,1.0
57,-0.98,-0.48,-0.40718562874251496,-0.07317073170731707,-0.5471698113207547,-0.5833333333333334,-0.84375,-0.5926360569165323,-566.0000000000322,0.8375293197810775,0.8001273074474856,0.11401869158878504,1.0,0.0,0.0,0.0,0.0,-0.06337599024984765,0.1382208732197057,-0.5,0.0,0.0,0.0
58,1.0,2.5,2.8862275449101795,0.43902439024390244,1.509433962264151,1.5,1.40625,1.0620507554642806,-1.0,0.02752150117279108,0.3596435391470401,0.03214953271028046,0.0,1.0,0.0,0.0,0.0,0.8375990249847654,0.08311930889563379,-0.5,0.0,0.8333333333333334,1.0
59,0.0,0.0,0.0,0.21951219512195122,0.0,0.0,0.0,0.0,1571.0000000000894,-0.24143862392494203,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8375990249847654,-0.17837964043894478,0.0,1.4285714285714286,0.4166666666666667,1.0
60,7.0,0.5,0.6467065868263473,-0.2926829268292683,-0.22641509433962265,-0.25,0.3125,0.0,0.0,-0.006880375293198659,0.0,0.06542056074766354,0.0,0.0,1.0,0.0,0.0,-0.13741620962827544,0.550081718421667,0.0,0.5714285714285714,0.6666666666666666,1.0
61,7.0,0.5,0.6467065868263473,-0.2926829268292683,-0.22641509433962265,-0.25,0.3125,0.0,0.0,-0.006880375293198659,0.0,0.06542056074766354,0.0,0.0,1.0,0.0,0.0,-0.13741620962827544,0.550081718421667,0.0,0.5714285714285714,0.6666666666666666,0.0
62,0.0,0.0,0.0,0.21951219512195122,0.0,0.0,0.0,0.0,1571.0000000000894,-0.24143862392494203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5329067641681902,-0.29978986691571335,0.0,0.0,0.0,1.0
63,0.0,0.0,0.0,0.21951219512195122,0.0,0.0,0.0,1.1735367463693707,0.0,-0.24143862392494203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5329067641681902,-0.06630866215269679,0.5,0.0,0.0,1.0
64,0.4,0.5,0.6107784431137725,0.1951219512195122,0.4528301886792453,0.4166666666666667,0.15625,-0.11735367463693706,0.0,-0.5541829554339333,0.36028007638446846,-0.037383177570093455,0.0,0.0,0.0,0.0,0.0,-0.9296160877513712,-0.7667522764417466,-1.0,-1.4285714285714286,-0.8333333333333334,0.0
